,Hotel_name,name,rating,review,label,review_tokens
191,Park Regis Arion,Isa Adi S,5.0,good service and nice room superior in a good location kemang i stayed here for a quarantine periode after working offshore during covid pandemic they work with a tight protocol and make sure i dont need to leave the room after pcr test negative i checked out recommended for quarantine yourself during the covid outbreak and protect your loved ones,Positif,good service nice room superior good location kemang stayed quarantine periode working offshore covid pandemic work tight protocol make sure dont need leave room pcr test negative checked recommended quarantine covid outbreak protect loved ones
192,Park Regis Arion,Camille Secioria,5.0,a very nice place to stay in the busy area great services and the price is so affordable definitely we ll be back for more,Positif,nice place stay busy area great services price affordable definitely back
193,Park Regis Arion,Krish,4.0,the place is good for the price the only thing that is a disappointment is the shower and you need to wait for almost mins for hot water to come not giving a start because of that room is really big clean room service is good certainly worth more than what you pay the only thing that you need to remember is that these guys will say a yes to everything so don t assume that they understood you i just enquired about a dish and ordered another dish i ended up getting both,Positif,place good price thing disappointment shower need wait almost mins hot water come giving start room really big clean room service good certainly worth pay thing need remember guys say yes everything assume understood enquired dish ordered another dish ended getting
194,Park Regis Arion,hupron fadilah,5.0,service excellent strategic location easy access recommended for having meeting enjoying food and having family time in jakarta,Positif,service excellent strategic location easy access recommended meeting enjoying food family time jakarta
195,Park Regis Arion,Handra Cs,4.0,this hotel is quite nice the room is quite spacious including the bathroom it has gym swimming pool spa massage among others the staffs are quite friendly as well recommended for people who are on business trip with more affordable pricing near kemang,Positif,hotel quite nice room quite spacious including bathroom gym swimming pool spa massage among others staffs quite friendly well recommended people business trip affordable pricing near kemang
196,Park Regis Arion,Menik Bud,4.0,before i went here i read some reviews a bit worried that this hotel would be that not good then when i arrived here it s actually not bad at all enough room size spacious bathroom hot shower clean no weird smell it s just old interior design that s it and really nothing matter with that it even looks classic the internet connection is sufficient i tried the dinner buffet it was fine tasty food eventhough the dessert was just ok overall it s worth staying especially when you really want to stay around kemang area spacious parking lot for medium size hotel,Positif,went read reviews bit worried hotel would good arrived actually bad enough room size spacious bathroom hot shower clean weird smell old interior design really nothing matter even looks classic internet connection sufficient tried dinner buffet fine tasty food eventhough dessert ok overall worth staying especially really want stay around kemang area spacious parking lot medium size hotel
197,Park Regis Arion,Pius Wisnugraha Trias,2.0,there s even no health check entry no hand sanitizer at public areas except on front desk resto hot water don t work good towel s smell bad resto menu not taste good but the hotel staff was polite and helpful,Negatif,even health check entry hand sanitizer public areas except front desk resto hot water work good towel smell bad resto menu taste good hotel staff polite helpful
198,Park Regis Arion,Hani Adelia,5.0,such a pretty good place to stay at the room is clean and the service is really good i was coming here to check the meeting room it s quite cheaper than other hotel but you know it s a huge tall and kind of luxurious hotel aswell so worth it to be here,Positif,pretty good place stay room clean service really good coming check meeting room quite cheaper hotel know huge tall kind luxurious hotel aswell worth
199,Park Regis Arion,Suradi Bandung,5.0,nice hotel with good locationrooms service location more,Positif,nice hotel good locationrooms service location
200,Park Regis Arion,Mark Kilner,3.0,a recently refurbished star room hotel in kemang s main street at star prices rooms are tiled not carpeted with refurbishment not extending to the bathrooms some rooms were being sprayed for bed bug infestation at the time dec water in the shower was warm at best throughout the hotel room safes could not be opened no mini bar stocking service was friendly housekeeping lacked vacuum cleaners to clean the thin room rug under the coffee table,Negatif,recently refurbished star room hotel kemang main street star prices rooms tiled carpeted refurbishment extending bathrooms rooms sprayed bed bug infestation time dec water shower warm best throughout hotel room safes could opened mini bar stocking service friendly housekeeping lacked vacuum cleaners clean thin room rug coffee table
201,Park Regis Arion,zul khaidir,3.0,i have some features that i dont like maybe not that important but quite sensitive for me the food was not delicious lcd is not fixed lcd but still the portable one but sometimes with low contrast a lift button for down sing is not lighting although still functioning plus points are the officers are kind although some are not and have quite strategic location mini mart is just minutes walk also in my room iron and hair dryer are available swimming and gym located at seventh floor,Negatif,features dont like maybe important quite sensitive food delicious lcd fixed lcd still portable one sometimes low contrast lift button sing lighting although still functioning plus points officers kind although quite strategic location mini mart minutes walk also room iron hair dryer available swimming gym located seventh floor
202,Park Regis Arion,Naftali Halberstadt,3.0,it s okay no more than that service is proper without anyone taking any initiative rooms should have been redone a decade ago breakfast is less than inspiring and not included with the room but a quick and close breakfast before venturing out for the days work is not a luxury,Negatif,okay service proper without anyone taking initiative rooms redone decade ago breakfast less inspiring included room quick close breakfast venturing days work luxury
203,Park Regis Arion,Radityo Agung Prabowo,4.0,came here for a seminar didnt stay at the hotel the snack for coffee break was between nice and odd they served puding without giving spoon or tissue lunch menu was nice with much varieties parking lot wasnt spacious so be sure to come early fo an event,Positif,came seminar didnt stay hotel snack coffee break nice odd served puding without giving spoon tissue lunch menu nice much varieties parking lot wasnt spacious sure come early fo event
204,Park Regis Arion,Mia Salima,1.0,changes room when i got very bad room interior the room everything look dirty i got baby cockroach in the room so they give me new room in different floor they reason everything under renovation but please at least explain in first place so bad,Negatif,changes room got bad room interior room everything look dirty got baby cockroach room give new room different floor reason everything renovation please least explain first place bad
205,Park Regis Arion,Dela,3.0,the hotel is noticable from the street it is located in kemang and have cool place surrounding the hotel its interior look sophisticated but old the service is awesome the room just so comfy and the price is so so however the food served there just not so good for the star hotel like park regis it is so sad to know this i think they should improve how they cook and serve any kind of food there on the otherside they have many promotions which guests can enjoy my fav is the promo for the cake after pm hours the cake is delicious and you can order it from your room if you would like to know more just ask the receptionist when you check in for thw meeting room for me it was well equipped however the room is so small another thing should be improved is the cleanliness around but overal i think all is well here,Negatif,hotel noticable street located kemang cool place surrounding hotel interior look sophisticated old service awesome room comfy price however food served good star hotel like park regis sad know think improve cook serve kind food otherside many promotions guests enjoy fav promo cake pm hours cake delicious order room would like know ask receptionist check thw meeting room well equipped however room small another thing improved cleanliness around overal think well
206,Park Regis Arion,Ivan Yudhi,3.0,i must say i m a bit disappointed about this hotel i stayed here for almost two weeks for a job it s actually the first time ever i m staying at a hotel in jakarta my family lives in this city the breakfast is subpar and they serve pretty much the same thing every day i cancelled my breakfast package for the second week i d rather just walk a bit to indomaret and starbucks to get some snacks and coffee for breakfast the room is quite old and doesn t look very nice i stayed in the executive room for a few days and the sliding door broke the phone also broke after a few days overall i don t think i ll stay here again if i m about to stay in kemang area again i d rather try grand kemang which is not much further than this hotel,Negatif,must say bit disappointed hotel stayed almost two weeks job actually first time ever staying hotel jakarta family lives city breakfast subpar serve pretty much thing every day cancelled breakfast package second week rather walk bit indomaret starbucks get snacks coffee breakfast room quite old look nice stayed executive room days sliding door broke phone also broke days overall think stay stay kemang area rather try grand kemang much hotel
207,Park Regis Arion,adi purnomo,4.0,a good stars hotel the food is ok eventhough the desserts is below expectation the meeting room quite descent overall clean and well maintece hotel the staffs are quite friendly a good option for budget hotel around kemang,Positif,good stars hotel food ok eventhough desserts expectation meeting room quite descent overall clean well maintece hotel staffs quite friendly good option budget hotel around kemang
208,Park Regis Arion,Audi Kasbara,4.0,it s an upscale medium sized hotel at the heart of kemang that offers cozy ambient and casual atmosphere it has all amenities required as star hotel dining lounges cafe club meeting rooms fitness area swimming pool etc,Positif,upscale medium sized hotel heart kemang offers cozy ambient casual atmosphere amenities required star hotel ning lounges cafe club meeting rooms fitness area swimming pool etc
209,Park Regis Arion,Adhit Adhityawarman,2.0,attended a training here room was old but just ok food however poor selection of menus was terrible taste of most menus were horrible service was even worse during a break time no cutleries provided no sugar provided for the tea and coffee and no one attended our room,Negatif,attended training room old ok food however poor selection nus terrible taste nus horrible service even worse break time cutleries provided sugar provided tea coffee one attended room
