,Hotel_name,name,rating,review,label,review],review_tokens
179,grandkemang Jakarta,iim hs,2.0,dear grandkemang please consider this as an input for stars hotel i expect more especially from your staffs first on my second day staying there i have to upgrade my keycard when i asked the receptionist whether i have to upgrading it again tomorrow she asked how long i stay how could they didnt know the length of the stay of their guest and if i am not asking then i have to upgrade my key card every day second i am asking about the laundry service all they people in recepsionist talk about is they dont know third i am asking about if i could use the welcome drink again they said i dont know what exactly they know other than that you need to put attention in to your room carpet its full of dust and the cutlery left for more than two days in the alley its disturbing its not the pleasant experience but hopefully you guys could improve your service to your customer remembering that this is the stars hotel in the golden area of jakarta,Negatif,dear grandkemang please consider this as an input for stars hotel i expect more especially from your staffs first on my second day staying there i have to upgrade my keycard when i asked the receptionist whether i have to upgrading it again tomorrow she asked how long i stay how could they didnt know the length of the stay of their guest and if i am not asking then i have to upgrade my key card every day second i am asking about the laundry service all they people in recepsionist talk about is they dont know third i am asking about if i could use the welcome drink again they said i dont know what exactly they know other than that you need to put attention in to your room carpet its full of dust and the cutlery left for more than two days in the alley its disturbing its not the pleasant experience but hopefully you guys could improve your service to your customer remembering that this is the stars hotel in the golden area of jakarta,d e a r   g r a n d k e m a n g   p l e a s e   c o n s i d e r   t h i s   a s   a n   i n p u t   f o r   s t a r s   h o t e l   i   e x p e c t   m o r e   e s p e c i a l l y   f r o m   y o u r   s t a f f s   f i r s t   o n   m y   s e c o n d   d a y   s t a y i n g   t h e r e   i   h a v e   t o   u p g r a d e   m y   k e y c a r d   w h e n   i   a s k e d   t h e   r e c e p t i o n i s t   w h e t h e r   i   h a v e   t o   u p g r a d i n g   i t   a g a i n   t o m o r r o w   s h e   a s k e d   h o w   l o n g   i   s t a y   h o w   c o u l d   t h e y   d i d n t   k n o w   t h e   l e n g t h   o f   t h e   s t a y   o f   t h e i r   g u e s t   a n d   i f   i   a m   n o t   a s k i n g   t h e n   i   h a v e   t o   u p g r a d e   m y   k e y   c a r d   e v e r y   d a y   s e c o n d   i   a m   a s k i n g   a b o u t   t h e   l a u n d r y   s e r v i c e   a l l   t h e y   p e o p l e   i n   r e c e p s i o n i s t   t a l k   a b o u t   i s   t h e y   d o n t   k n o w   t h i r d   i   a m   a s k i n g   a b o u t   i f   i   c o u l d   u s e   t h e   w e l c o m e   d r i n k   a g a i n   t h e y   s a i d   i   d o n t   k n o w   w h a t   e x a c t l y   t h e y   k n o w   o t h e r   t h a n   t h a t   y o u   n e e d   t o   p u t   a t t e n t i o n   i n   t o   y o u r   r o o m   c a r p e t   i t s   f u l l   o f   d u s t   a n d   t h e   c u t l e r y   l e f t   f o r   m o r e   t h a n   t w o   d a y s   i n   t h e   a l l e y   i t s   d i s t u r b i n g   i t s   n o t   t h e   p l e a s a n t   e x p e r i e n c e   b u t   h o p e f u l l y   y o u   g u y s   c o u l d   i m p r o v e   y o u r   s e r v i c e   t o   y o u r   c u s t o m e r   r e m e m b e r i n g   t h a t   t h i s   i s   t h e   s t a r s   h o t e l   i n   t h e   g o l d e n   a r e a   o f   j a k a r t a
180,Park Regis Arion,Ulyan Khalif,5.0,staffs are friendly room feels vintage but clean food are ok rooms service location more,Positif,staffs are friendly room feels vintage but clean food are ok rooms service location more,s t a f f s   a r e   f r i e n d l y   r o o m   f e e l s   v i n t a g e   b u t   c l e a n   f o o d   a r e   o k   r o o m s   s e r v i c e   l o c a t i o n   m o r e
181,Park Regis Arion,Yosep JNK,2.0,i stayed there for two days in a so called the deluxe room and i had a really bad onboarding experience with this hotel the first room assigned to me was a disaster the room telephone was not working neither was the temperature controller the toilet bowl had some yellow stains on it the shower head was rusty even the closet doors were also stuck i asked the receptionist for another room but they told me to stay there after some discussion with the room technician they agreed to move me to another room the only thing that was great about this hotel was the location,Negatif,i stayed there for two days in a so called the deluxe room and i had a really bad onboarding experience with this hotel the first room assigned to me was a disaster the room telephone was not working neither was the temperature controller the toilet bowl had some yellow stains on it the shower head was rusty even the closet doors were also stuck i asked the receptionist for another room but they told me to stay there after some discussion with the room technician they agreed to move me to another room the only thing that was great about this hotel was the location,i   s t a y e d   t h e r e   f o r   t w o   d a y s   i n   a   s o   c a l l e d   t h e   d e l u x e   r o o m   a n d   i   h a d   a   r e a l l y   b a d   o n b o a r d i n g   e x p e r i e n c e   w i t h   t h i s   h o t e l   t h e   f i r s t   r o o m   a s s i g n e d   t o   m e   w a s   a   d i s a s t e r   t h e   r o o m   t e l e p h o n e   w a s   n o t   w o r k i n g   n e i t h e r   w a s   t h e   t e m p e r a t u r e   c o n t r o l l e r   t h e   t o i l e t   b o w l   h a d   s o m e   y e l l o w   s t a i n s   o n   i t   t h e   s h o w e r   h e a d   w a s   r u s t y   e v e n   t h e   c l o s e t   d o o r s   w e r e   a l s o   s t u c k   i   a s k e d   t h e   r e c e p t i o n i s t   f o r   a n o t h e r   r o o m   b u t   t h e y   t o l d   m e   t o   s t a y   t h e r e   a f t e r   s o m e   d i s c u s s i o n   w i t h   t h e   r o o m   t e c h n i c i a n   t h e y   a g r e e d   t o   m o v e   m e   t o   a n o t h e r   r o o m   t h e   o n l y   t h i n g   t h a t   w a s   g r e a t   a b o u t   t h i s   h o t e l   w a s   t h e   l o c a t i o n
182,Park Regis Arion,Marteen,4.0,in attending on special occation the event of th idfb anniversary the lobby hotel and ballroom looks nice clean the staff from enter gate looby were friendly and helpfull niceeeservice location more,Positif,in attending on special occation the event of th idfb anniversary the lobby hotel and ballroom looks nice clean the staff from enter gate looby were friendly and helpfull niceeeservice location more,i n   a t t e n d i n g   o n   s p e c i a l   o c c a t i o n   t h e   e v e n t   o f   t h   i d f b   a n n i v e r s a r y   t h e   l o b b y   h o t e l   a n d   b a l l r o o m   l o o k s   n i c e   c l e a n   t h e   s t a f f   f r o m   e n t e r   g a t e   l o o b y   w e r e   f r i e n d l y   a n d   h e l p f u l l   n i c e e e s e r v i c e   l o c a t i o n   m o r e
183,Park Regis Arion,Adhitya Pratama,4.0,perfect location so many walk in distance cafe restaurant and convinient store nearbyrooms service location more,Positif,perfect location so many walk in distance cafe restaurant and convinient store nearbyrooms service location more,p e r f e c t   l o c a t i o n   s o   m a n y   w a l k   i n   d i s t a n c e   c a f e   r e s t a u r a n t   a n d   c o n v i n i e n t   s t o r e   n e a r b y r o o m s   s e r v i c e   l o c a t i o n   m o r e
184,Park Regis Arion,Tony Willoughby,2.0,perhaps my experience was due to covid restrictions but it was a horrid stay the general ambiance of the hotel is average but the rooms are aging and service is non existent toilet did not flush properly and was very noisy during refill no hot water no electric kettle for the coffee tea service no shower or hand soap wifi very slow and with frequent disconnects i paid extra for breakfast service and was informed it would be delivered to my room due to lockdown and that someone would call each evening to take my order the first evening nobody called so i missed breakfast before my early meeting the next evening someone did call and took my order for am delivery but by am still no breakfast and i had to depart for the train station there are better options within walking distance of this hotel so look elsewhere,Negatif,perhaps my experience was due to covid restrictions but it was a horrid stay the general ambiance of the hotel is average but the rooms are aging and service is non existent toilet did not flush properly and was very noisy during refill no hot water no electric kettle for the coffee tea service no shower or hand soap wifi very slow and with frequent disconnects i paid extra for breakfast service and was informed it would be delivered to my room due to lockdown and that someone would call each evening to take my order the first evening nobody called so i missed breakfast before my early meeting the next evening someone did call and took my order for am delivery but by am still no breakfast and i had to depart for the train station there are better options within walking distance of this hotel so look elsewhere,p e r h a p s   m y   e x p e r i e n c e   w a s   d u e   t o   c o v i d   r e s t r i c t i o n s   b u t   i t   w a s   a   h o r r i d   s t a y   t h e   g e n e r a l   a m b i a n c e   o f   t h e   h o t e l   i s   a v e r a g e   b u t   t h e   r o o m s   a r e   a g i n g   a n d   s e r v i c e   i s   n o n   e x i s t e n t   t o i l e t   d i d   n o t   f l u s h   p r o p e r l y   a n d   w a s   v e r y   n o i s y   d u r i n g   r e f i l l   n o   h o t   w a t e r   n o   e l e c t r i c   k e t t l e   f o r   t h e   c o f f e e   t e a   s e r v i c e   n o   s h o w e r   o r   h a n d   s o a p   w i f i   v e r y   s l o w   a n d   w i t h   f r e q u e n t   d i s c o n n e c t s   i   p a i d   e x t r a   f o r   b r e a k f a s t   s e r v i c e   a n d   w a s   i n f o r m e d   i t   w o u l d   b e   d e l i v e r e d   t o   m y   r o o m   d u e   t o   l o c k d o w n   a n d   t h a t   s o m e o n e   w o u l d   c a l l   e a c h   e v e n i n g   t o   t a k e   m y   o r d e r   t h e   f i r s t   e v e n i n g   n o b o d y   c a l l e d   s o   i   m i s s e d   b r e a k f a s t   b e f o r e   m y   e a r l y   m e e t i n g   t h e   n e x t   e v e n i n g   s o m e o n e   d i d   c a l l   a n d   t o o k   m y   o r d e r   f o r   a m   d e l i v e r y   b u t   b y   a m   s t i l l   n o   b r e a k f a s t   a n d   i   h a d   t o   d e p a r t   f o r   t h e   t r a i n   s t a t i o n   t h e r e   a r e   b e t t e r   o p t i o n s   w i t h i n   w a l k i n g   d i s t a n c e   o f   t h i s   h o t e l   s o   l o o k   e l s e w h e r e
185,Park Regis Arion,genouva scooterholic,5.0,really happy and comfort for stay thank you ms henyrooms service location more,Positif,really happy and comfort for stay thank you ms henyrooms service location more,r e a l l y   h a p p y   a n d   c o m f o r t   f o r   s t a y   t h a n k   y o u   m s   h e n y r o o m s   s e r v i c e   l o c a t i o n   m o r e
186,Park Regis Arion,merry widiastuti,4.0,old hotel with old interior don t expect too muchrooms service location more,Positif,old hotel with old interior don t expect too muchrooms service location more,o l d   h o t e l   w i t h   o l d   i n t e r i o r   d o n   t   e x p e c t   t o o   m u c h r o o m s   s e r v i c e   l o c a t i o n   m o r e
187,Park Regis Arion,Lidyamelia,4.0,boutique hotel with sufficient facilities clean and presentable with courteous staff great location despite the traffic strategic location in kemang its always traffic on weekend to commute you can walk nearby cafe and restaurant clean small rooftop pool is one of the perks however they dont provide towel so bring your own towel the gym equipment needs updating superior room was decent size and had everything required for a comfortable stay,Positif,boutique hotel with sufficient facilities clean and presentable with courteous staff great location despite the traffic strategic location in kemang its always traffic on weekend to commute you can walk nearby cafe and restaurant clean small rooftop pool is one of the perks however they dont provide towel so bring your own towel the gym equipment needs updating superior room was decent size and had everything required for a comfortable stay,b o u t i q u e   h o t e l   w i t h   s u f f i c i e n t   f a c i l i t i e s   c l e a n   a n d   p r e s e n t a b l e   w i t h   c o u r t e o u s   s t a f f   g r e a t   l o c a t i o n   d e s p i t e   t h e   t r a f f i c   s t r a t e g i c   l o c a t i o n   i n   k e m a n g   i t s   a l w a y s   t r a f f i c   o n   w e e k e n d   t o   c o m m u t e   y o u   c a n   w a l k   n e a r b y   c a f e   a n d   r e s t a u r a n t   c l e a n   s m a l l   r o o f t o p   p o o l   i s   o n e   o f   t h e   p e r k s   h o w e v e r   t h e y   d o n t   p r o v i d e   t o w e l   s o   b r i n g   y o u r   o w n   t o w e l   t h e   g y m   e q u i p m e n t   n e e d s   u p d a t i n g   s u p e r i o r   r o o m   w a s   d e c e n t   s i z e   a n d   h a d   e v e r y t h i n g   r e q u i r e d   f o r   a   c o m f o r t a b l e   s t a y
188,Park Regis Arion,JJ TV,4.0,old but clean ok selection for breakfast,Positif,old but clean ok selection for breakfast,o l d   b u t   c l e a n   o k   s e l e c t i o n   f o r   b r e a k f a s t
189,Park Regis Arion,atik ambarwati,5.0,i have visited and stayed in this hotel since its name was still grand flora i love the design of the building which always gives me feeling of calm i like the ambience in its lobby when it is not too crowded as many weddings are usually held in this hotel the building looks elegant without looking too massive and large although the building has been old but the hotel management seems to have worked hard in maintaining its fresh and charming ambience of the building like what i remember in the past,Positif,i have visited and stayed in this hotel since its name was still grand flora i love the design of the building which always gives me feeling of calm i like the ambience in its lobby when it is not too crowded as many weddings are usually held in this hotel the building looks elegant without looking too massive and large although the building has been old but the hotel management seems to have worked hard in maintaining its fresh and charming ambience of the building like what i remember in the past,i   h a v e   v i s i t e d   a n d   s t a y e d   i n   t h i s   h o t e l   s i n c e   i t s   n a m e   w a s   s t i l l   g r a n d   f l o r a   i   l o v e   t h e   d e s i g n   o f   t h e   b u i l d i n g   w h i c h   a l w a y s   g i v e s   m e   f e e l i n g   o f   c a l m   i   l i k e   t h e   a m b i e n c e   i n   i t s   l o b b y   w h e n   i t   i s   n o t   t o o   c r o w d e d   a s   m a n y   w e d d i n g s   a r e   u s u a l l y   h e l d   i n   t h i s   h o t e l   t h e   b u i l d i n g   l o o k s   e l e g a n t   w i t h o u t   l o o k i n g   t o o   m a s s i v e   a n d   l a r g e   a l t h o u g h   t h e   b u i l d i n g   h a s   b e e n   o l d   b u t   t h e   h o t e l   m a n a g e m e n t   s e e m s   t o   h a v e   w o r k e d   h a r d   i n   m a i n t a i n i n g   i t s   f r e s h   a n d   c h a r m i n g   a m b i e n c e   o f   t h e   b u i l d i n g   l i k e   w h a t   i   r e m e m b e r   i n   t h e   p a s t
190,Park Regis Arion,Peter,5.0,one of the best hotels we ever stayed in kemang area south jakarta we stayed in the executive the luxe suite with view over kemang and a nice living room the rooms are recently renovated clean and have a very nice bed to sleep at the breakfast is everyday different and tasty the staff are awesome and will help you with everything you needed the general manager mr deva is a nice person and really willing to help with everything you asked we recommend to everyone to stay here,Positif,one of the best hotels we ever stayed in kemang area south jakarta we stayed in the executive the luxe suite with view over kemang and a nice living room the rooms are recently renovated clean and have a very nice bed to sleep at the breakfast is everyday different and tasty the staff are awesome and will help you with everything you needed the general manager mr deva is a nice person and really willing to help with everything you asked we recommend to everyone to stay here,o n e   o f   t h e   b e s t   h o t e l s   w e   e v e r   s t a y e d   i n   k e m a n g   a r e a   s o u t h   j a k a r t a   w e   s t a y e d   i n   t h e   e x e c u t i v e   t h e   l u x e   s u i t e   w i t h   v i e w   o v e r   k e m a n g   a n d   a   n i c e   l i v i n g   r o o m   t h e   r o o m s   a r e   r e c e n t l y   r e n o v a t e d   c l e a n   a n d   h a v e   a   v e r y   n i c e   b e d   t o   s l e e p   a t   t h e   b r e a k f a s t   i s   e v e r y d a y   d i f f e r e n t   a n d   t a s t y   t h e   s t a f f   a r e   a w e s o m e   a n d   w i l l   h e l p   y o u   w i t h   e v e r y t h i n g   y o u   n e e d e d   t h e   g e n e r a l   m a n a g e r   m r   d e v a   i s   a   n i c e   p e r s o n   a n d   r e a l l y   w i l l i n g   t o   h e l p   w i t h   e v e r y t h i n g   y o u   a s k e d   w e   r e c o m m e n d   t o   e v e r y o n e   t o   s t a y   h e r e
191,Park Regis Arion,Isa Adi S,5.0,good service and nice room superior in a good location kemang i stayed here for a quarantine periode after working offshore during covid pandemic they work with a tight protocol and make sure i dont need to leave the room after pcr test negative i checked out recommended for quarantine yourself during the covid outbreak and protect your loved ones,Positif,good service and nice room superior in a good location kemang i stayed here for a quarantine periode after working offshore during covid pandemic they work with a tight protocol and make sure i dont need to leave the room after pcr test negative i checked out recommended for quarantine yourself during the covid outbreak and protect your loved ones,g o o d   s e r v i c e   a n d   n i c e   r o o m   s u p e r i o r   i n   a   g o o d   l o c a t i o n   k e m a n g   i   s t a y e d   h e r e   f o r   a   q u a r a n t i n e   p e r i o d e   a f t e r   w o r k i n g   o f f s h o r e   d u r i n g   c o v i d   p a n d e m i c   t h e y   w o r k   w i t h   a   t i g h t   p r o t o c o l   a n d   m a k e   s u r e   i   d o n t   n e e d   t o   l e a v e   t h e   r o o m   a f t e r   p c r   t e s t   n e g a t i v e   i   c h e c k e d   o u t   r e c o m m e n d e d   f o r   q u a r a n t i n e   y o u r s e l f   d u r i n g   t h e   c o v i d   o u t b r e a k   a n d   p r o t e c t   y o u r   l o v e d   o n e s
192,Park Regis Arion,Camille Secioria,5.0,a very nice place to stay in the busy area great services and the price is so affordable definitely we ll be back for more,Positif,a very nice place to stay in the busy area great services and the price is so affordable definitely we ll be back for more,a   v e r y   n i c e   p l a c e   t o   s t a y   i n   t h e   b u s y   a r e a   g r e a t   s e r v i c e s   a n d   t h e   p r i c e   i s   s o   a f f o r d a b l e   d e f i n i t e l y   w e   l l   b e   b a c k   f o r   m o r e
193,Park Regis Arion,Krish,4.0,the place is good for the price the only thing that is a disappointment is the shower and you need to wait for almost mins for hot water to come not giving a start because of that room is really big clean room service is good certainly worth more than what you pay the only thing that you need to remember is that these guys will say a yes to everything so don t assume that they understood you i just enquired about a dish and ordered another dish i ended up getting both,Positif,the place is good for the price the only thing that is a disappointment is the shower and you need to wait for almost mins for hot water to come not giving a start because of that room is really big clean room service is good certainly worth more than what you pay the only thing that you need to remember is that these guys will say a yes to everything so don t assume that they understood you i just enquired about a dish and ordered another dish i ended up getting both,t h e   p l a c e   i s   g o o d   f o r   t h e   p r i c e   t h e   o n l y   t h i n g   t h a t   i s   a   d i s a p p o i n t m e n t   i s   t h e   s h o w e r   a n d   y o u   n e e d   t o   w a i t   f o r   a l m o s t   m i n s   f o r   h o t   w a t e r   t o   c o m e   n o t   g i v i n g   a   s t a r t   b e c a u s e   o f   t h a t   r o o m   i s   r e a l l y   b i g   c l e a n   r o o m   s e r v i c e   i s   g o o d   c e r t a i n l y   w o r t h   m o r e   t h a n   w h a t   y o u   p a y   t h e   o n l y   t h i n g   t h a t   y o u   n e e d   t o   r e m e m b e r   i s   t h a t   t h e s e   g u y s   w i l l   s a y   a   y e s   t o   e v e r y t h i n g   s o   d o n   t   a s s u m e   t h a t   t h e y   u n d e r s t o o d   y o u   i   j u s t   e n q u i r e d   a b o u t   a   d i s h   a n d   o r d e r e d   a n o t h e r   d i s h   i   e n d e d   u p   g e t t i n g   b o t h
194,Park Regis Arion,hupron fadilah,5.0,service excellent strategic location easy access recommended for having meeting enjoying food and having family time in jakarta,Positif,service excellent strategic location easy access recommended for having meeting enjoying food and having family time in jakarta,s e r v i c e   e x c e l l e n t   s t r a t e g i c   l o c a t i o n   e a s y   a c c e s s   r e c o m m e n d e d   f o r   h a v i n g   m e e t i n g   e n j o y i n g   f o o d   a n d   h a v i n g   f a m i l y   t i m e   i n   j a k a r t a
195,Park Regis Arion,Handra Cs,4.0,this hotel is quite nice the room is quite spacious including the bathroom it has gym swimming pool spa massage among others the staffs are quite friendly as well recommended for people who are on business trip with more affordable pricing near kemang,Positif,this hotel is quite nice the room is quite spacious including the bathroom it has gym swimming pool spa massage among others the staffs are quite friendly as well recommended for people who are on business trip with more affordable pricing near kemang,t h i s   h o t e l   i s   q u i t e   n i c e   t h e   r o o m   i s   q u i t e   s p a c i o u s   i n c l u d i n g   t h e   b a t h r o o m   i t   h a s   g y m   s w i m m i n g   p o o l   s p a   m a s s a g e   a m o n g   o t h e r s   t h e   s t a f f s   a r e   q u i t e   f r i e n d l y   a s   w e l l   r e c o m m e n d e d   f o r   p e o p l e   w h o   a r e   o n   b u s i n e s s   t r i p   w i t h   m o r e   a f f o r d a b l e   p r i c i n g   n e a r   k e m a n g
196,Park Regis Arion,Menik Bud,4.0,before i went here i read some reviews a bit worried that this hotel would be that not good then when i arrived here it s actually not bad at all enough room size spacious bathroom hot shower clean no weird smell it s just old interior design that s it and really nothing matter with that it even looks classic the internet connection is sufficient i tried the dinner buffet it was fine tasty food eventhough the dessert was just ok overall it s worth staying especially when you really want to stay around kemang area spacious parking lot for medium size hotel,Positif,before i went here i read some reviews a bit worried that this hotel would be that not good then when i arrived here it s actually not bad at all enough room size spacious bathroom hot shower clean no weird smell it s just old interior design that s it and really nothing matter with that it even looks classic the internet connection is sufficient i tried the dinner buffet it was fine tasty food eventhough the dessert was just ok overall it s worth staying especially when you really want to stay around kemang area spacious parking lot for medium size hotel,b e f o r e   i   w e n t   h e r e   i   r e a d   s o m e   r e v i e w s   a   b i t   w o r r i e d   t h a t   t h i s   h o t e l   w o u l d   b e   t h a t   n o t   g o o d   t h e n   w h e n   i   a r r i v e d   h e r e   i t   s   a c t u a l l y   n o t   b a d   a t   a l l   e n o u g h   r o o m   s i z e   s p a c i o u s   b a t h r o o m   h o t   s h o w e r   c l e a n   n o   w e i r d   s m e l l   i t   s   j u s t   o l d   i n t e r i o r   d e s i g n   t h a t   s   i t   a n d   r e a l l y   n o t h i n g   m a t t e r   w i t h   t h a t   i t   e v e n   l o o k s   c l a s s i c   t h e   i n t e r n e t   c o n n e c t i o n   i s   s u f f i c i e n t   i   t r i e d   t h e   d i n n e r   b u f f e t   i t   w a s   f i n e   t a s t y   f o o d   e v e n t h o u g h   t h e   d e s s e r t   w a s   j u s t   o k   o v e r a l l   i t   s   w o r t h   s t a y i n g   e s p e c i a l l y   w h e n   y o u   r e a l l y   w a n t   t o   s t a y   a r o u n d   k e m a n g   a r e a   s p a c i o u s   p a r k i n g   l o t   f o r   m e d i u m   s i z e   h o t e l
197,Park Regis Arion,Pius Wisnugraha Trias,2.0,there s even no health check entry no hand sanitizer at public areas except on front desk resto hot water don t work good towel s smell bad resto menu not taste good but the hotel staff was polite and helpful,Negatif,there s even no health check entry no hand sanitizer at public areas except on front desk resto hot water don t work good towel s smell bad resto menu not taste good but the hotel staff was polite and helpful,t h e r e   s   e v e n   n o   h e a l t h   c h e c k   e n t r y   n o   h a n d   s a n i t i z e r   a t   p u b l i c   a r e a s   e x c e p t   o n   f r o n t   d e s k   r e s t o   h o t   w a t e r   d o n   t   w o r k   g o o d   t o w e l   s   s m e l l   b a d   r e s t o   m e n u   n o t   t a s t e   g o o d   b u t   t h e   h o t e l   s t a f f   w a s   p o l i t e   a n d   h e l p f u l
198,Park Regis Arion,Hani Adelia,5.0,such a pretty good place to stay at the room is clean and the service is really good i was coming here to check the meeting room it s quite cheaper than other hotel but you know it s a huge tall and kind of luxurious hotel aswell so worth it to be here,Positif,such a pretty good place to stay at the room is clean and the service is really good i was coming here to check the meeting room it s quite cheaper than other hotel but you know it s a huge tall and kind of luxurious hotel aswell so worth it to be here,s u c h   a   p r e t t y   g o o d   p l a c e   t o   s t a y   a t   t h e   r o o m   i s   c l e a n   a n d   t h e   s e r v i c e   i s   r e a l l y   g o o d   i   w a s   c o m i n g   h e r e   t o   c h e c k   t h e   m e e t i n g   r o o m   i t   s   q u i t e   c h e a p e r   t h a n   o t h e r   h o t e l   b u t   y o u   k n o w   i t   s   a   h u g e   t a l l   a n d   k i n d   o f   l u x u r i o u s   h o t e l   a s w e l l   s o   w o r t h   i t   t o   b e   h e r e
199,Park Regis Arion,Suradi Bandung,5.0,nice hotel with good locationrooms service location more,Positif,nice hotel with good locationrooms service location more,n i c e   h o t e l   w i t h   g o o d   l o c a t i o n r o o m s   s e r v i c e   l o c a t i o n   m o r e
200,Park Regis Arion,Mark Kilner,3.0,a recently refurbished star room hotel in kemang s main street at star prices rooms are tiled not carpeted with refurbishment not extending to the bathrooms some rooms were being sprayed for bed bug infestation at the time dec water in the shower was warm at best throughout the hotel room safes could not be opened no mini bar stocking service was friendly housekeeping lacked vacuum cleaners to clean the thin room rug under the coffee table,Negatif,a recently refurbished star room hotel in kemang s main street at star prices rooms are tiled not carpeted with refurbishment not extending to the bathrooms some rooms were being sprayed for bed bug infestation at the time dec water in the shower was warm at best throughout the hotel room safes could not be opened no mini bar stocking service was friendly housekeeping lacked vacuum cleaners to clean the thin room rug under the coffee table,a   r e c e n t l y   r e f u r b i s h e d   s t a r   r o o m   h o t e l   i n   k e m a n g   s   m a i n   s t r e e t   a t   s t a r   p r i c e s   r o o m s   a r e   t i l e d   n o t   c a r p e t e d   w i t h   r e f u r b i s h m e n t   n o t   e x t e n d i n g   t o   t h e   b a t h r o o m s   s o m e   r o o m s   w e r e   b e i n g   s p r a y e d   f o r   b e d   b u g   i n f e s t a t i o n   a t   t h e   t i m e   d e c   w a t e r   i n   t h e   s h o w e r   w a s   w a r m   a t   b e s t   t h r o u g h o u t   t h e   h o t e l   r o o m   s a f e s   c o u l d   n o t   b e   o p e n e d   n o   m i n i   b a r   s t o c k i n g   s e r v i c e   w a s   f r i e n d l y   h o u s e k e e p i n g   l a c k e d   v a c u u m   c l e a n e r s   t o   c l e a n   t h e   t h i n   r o o m   r u g   u n d e r   t h e   c o f f e e   t a b l e
201,Park Regis Arion,zul khaidir,3.0,i have some features that i dont like maybe not that important but quite sensitive for me the food was not delicious lcd is not fixed lcd but still the portable one but sometimes with low contrast a lift button for down sing is not lighting although still functioning plus points are the officers are kind although some are not and have quite strategic location mini mart is just minutes walk also in my room iron and hair dryer are available swimming and gym located at seventh floor,Negatif,i have some features that i dont like maybe not that important but quite sensitive for me the food was not delicious lcd is not fixed lcd but still the portable one but sometimes with low contrast a lift button for down sing is not lighting although still functioning plus points are the officers are kind although some are not and have quite strategic location mini mart is just minutes walk also in my room iron and hair dryer are available swimming and gym located at seventh floor,i   h a v e   s o m e   f e a t u r e s   t h a t   i   d o n t   l i k e   m a y b e   n o t   t h a t   i m p o r t a n t   b u t   q u i t e   s e n s i t i v e   f o r   m e   t h e   f o o d   w a s   n o t   d e l i c i o u s   l c d   i s   n o t   f i x e d   l c d   b u t   s t i l l   t h e   p o r t a b l e   o n e   b u t   s o m e t i m e s   w i t h   l o w   c o n t r a s t   a   l i f t   b u t t o n   f o r   d o w n   s i n g   i s   n o t   l i g h t i n g   a l t h o u g h   s t i l l   f u n c t i o n i n g   p l u s   p o i n t s   a r e   t h e   o f f i c e r s   a r e   k i n d   a l t h o u g h   s o m e   a r e   n o t   a n d   h a v e   q u i t e   s t r a t e g i c   l o c a t i o n   m i n i   m a r t   i s   j u s t   m i n u t e s   w a l k   a l s o   i n   m y   r o o m   i r o n   a n d   h a i r   d r y e r   a r e   a v a i l a b l e   s w i m m i n g   a n d   g y m   l o c a t e d   a t   s e v e n t h   f l o o r
202,Park Regis Arion,Naftali Halberstadt,3.0,it s okay no more than that service is proper without anyone taking any initiative rooms should have been redone a decade ago breakfast is less than inspiring and not included with the room but a quick and close breakfast before venturing out for the days work is not a luxury,Negatif,it s okay no more than that service is proper without anyone taking any initiative rooms should have been redone a decade ago breakfast is less than inspiring and not included with the room but a quick and close breakfast before venturing out for the days work is not a luxury,i t   s   o k a y   n o   m o r e   t h a n   t h a t   s e r v i c e   i s   p r o p e r   w i t h o u t   a n y o n e   t a k i n g   a n y   i n i t i a t i v e   r o o m s   s h o u l d   h a v e   b e e n   r e d o n e   a   d e c a d e   a g o   b r e a k f a s t   i s   l e s s   t h a n   i n s p i r i n g   a n d   n o t   i n c l u d e d   w i t h   t h e   r o o m   b u t   a   q u i c k   a n d   c l o s e   b r e a k f a s t   b e f o r e   v e n t u r i n g   o u t   f o r   t h e   d a y s   w o r k   i s   n o t   a   l u x u r y
203,Park Regis Arion,Radityo Agung Prabowo,4.0,came here for a seminar didnt stay at the hotel the snack for coffee break was between nice and odd they served puding without giving spoon or tissue lunch menu was nice with much varieties parking lot wasnt spacious so be sure to come early fo an event,Positif,came here for a seminar didnt stay at the hotel the snack for coffee break was between nice and odd they served puding without giving spoon or tissue lunch menu was nice with much varieties parking lot wasnt spacious so be sure to come early fo an event,c a m e   h e r e   f o r   a   s e m i n a r   d i d n t   s t a y   a t   t h e   h o t e l   t h e   s n a c k   f o r   c o f f e e   b r e a k   w a s   b e t w e e n   n i c e   a n d   o d d   t h e y   s e r v e d   p u d i n g   w i t h o u t   g i v i n g   s p o o n   o r   t i s s u e   l u n c h   m e n u   w a s   n i c e   w i t h   m u c h   v a r i e t i e s   p a r k i n g   l o t   w a s n t   s p a c i o u s   s o   b e   s u r e   t o   c o m e   e a r l y   f o   a n   e v e n t
